 Id,X,Y,Slice
6457,936.786,553.643,20
6458,965.071,527.929,20
6459,972.786,578.071,20
6460,988.214,583.214,20
6461,956.071,599.929,20
6462,974.071,605.071,20
6463,965.071,642.357,20
6464,980.5,675.786,20
6465,975.357,688.643,20
6466,887.929,630.786,20
6467,891.786,637.214,20
6468,858.357,616.643,20
6469,804.357,587.071,20
6470,806.929,653.929,20
6471,796.643,661.643,20
6472,794.071,723.357,20
6473,743.929,711.786,20
6474,752.929,695.071,20
6475,692.5,693.786,20
6476,728.5,680.929,20
6477,706.643,642.357,20
6478,698.929,623.071,20
6479,671.929,648.786,20
6480,657.786,639.786,20
6481,657.786,648.786,20
6482,655.214,662.929,20
6483,615.357,648.786,20
6484,625.643,620.5,20
6485,624.357,615.357,20
6486,580.643,623.071,20
6487,570.357,630.786,20
6488,562.643,625.643,20
6489,579.357,644.929,20
6490,544.643,650.071,20
6491,542.071,688.643,20
6492,515.071,651.357,20
6493,489.357,633.357,20
6494,500.929,594.786,20
6495,525.357,584.5,20
6496,583.214,566.5,20
6497,608.929,558.786,20
6498,673.214,535.643,20
6499,684.786,542.071,20
6500,710.5,567.786,20
6501,740.071,566.5,20
6502,680.929,491.929,20
6503,634.643,479.071,20
6504,621.786,430.214,20
6505,677.071,454.643,20
6506,671.929,377.5,20
6507,655.214,347.929,20
6508,634.643,359.5,20
6509,614.071,335.071,20
6510,601.214,336.357,20
6511,563.929,319.643,20
6512,543.357,323.5,20
6513,533.071,344.071,20
6514,571.643,373.643,20
6515,567.786,409.643,20
6516,522.786,428.929,20
6517,551.071,431.5,20
6518,549.786,467.5,20
6519,540.786,495.786,20
6520,544.643,521.5,20
6521,509.929,531.786,20
6522,488.071,535.643,20
6523,453.357,506.071,20
6524,457.214,485.5,20
6525,441.786,472.643,20
6526,464.929,468.786,20
6527,463.643,461.071,20
6528,471.357,434.071,20
6529,476.5,417.357,20
6530,461.071,374.929,20
6531,481.643,374.929,20
6532,408.357,344.071,20
6533,439.214,310.643,20
6534,459.786,323.5,20
6535,481.643,306.786,20
6536,476.5,290.071,20
6537,421.214,272.071,20
6538,405.786,247.643,20
6539,359.5,218.071,20
6540,365.929,203.929,20
6541,607.643,237.357,20
6542,584.5,279.786,20
6543,554.929,207.786,20
6544,525.357,178.214,20
6545,507.357,200.071,20
6546,490.643,196.214,20
6547,435.357,220.643,20
6548,558.786,167.929,20
6549,538.214,151.214,20
6550,635.929,157.643,20
6551,642.357,135.786,20
6552,650.071,125.5,20
6553,633.357,120.357,20
6554,652.643,102.357,20
6555,554.929,63.786,20
6556,522.786,117.786,20
6557,449.5,108.786,20
6558,419.929,126.786,20
6559,407.071,119.071,20
6560,405.786,103.643,20
6561,399.357,85.643,20
6562,383.929,75.357,20
6563,407.071,56.071,20
6564,419.929,44.5,20
6565,400.643,4.643,20
6566,457.214,18.786,20
6567,521.5,17.5,20
6568,536.929,12.357,20
6569,545.929,11.071,20
6570,610.214,14.929,20
6571,336.357,173.071,20
6572,293.929,183.357,20
6573,302.929,188.5,20
6574,296.5,193.643,20
6575,300.357,205.214,20
6576,283.643,225.786,20
6577,265.643,233.5,20
6578,245.071,263.071,20
6579,203.929,241.214,20
6580,234.786,158.929,20
6581,218.071,142.214,20
6582,201.357,176.929,20
6583,171.786,164.071,20
6584,134.5,135.786,20
6585,147.357,90.786,20
6586,135.786,44.5,20
6587,119.071,44.5,20
6588,71.5,48.357,20
6589,58.643,80.5,20
6590,27.786,29.071,20
6591,155.071,4.643,20
6592,0.786,108.786,20
6593,279.786,26.5,20
6594,233.5,44.5,20
6595,287.5,29.071,20
6596,295.214,98.5,20
6597,336.357,313.214,20
6598,304.214,351.786,20
6599,346.643,355.643,20
6600,387.786,373.643,20
6601,329.929,386.5,20
6602,318.357,440.5,20
6603,346.643,439.214,20
6604,372.357,437.929,20
6605,439.214,409.643,20
6606,254.071,413.5,20
6607,239.929,416.071,20
6608,260.5,427.643,20
6609,306.786,395.5,20
6610,395.5,471.357,20
6611,418.643,511.214,20
6612,356.929,508.643,20
6613,337.643,477.786,20
6614,323.5,542.071,20
6615,427.643,581.929,20
6616,417.357,607.643,20
6617,425.071,664.214,20
6618,416.071,671.929,20
6619,421.214,675.786,20
6620,368.5,677.071,20
6621,371.071,722.071,20
6622,288.786,725.929,20
6623,246.357,722.071,20
6624,292.643,696.357,20
6625,286.214,638.5,20
6626,318.357,619.214,20
6627,342.786,619.214,20
6628,286.214,603.786,20
6629,254.071,612.786,20
6630,257.929,611.5,20
6631,283.643,558.786,20
6632,205.214,575.5,20
6633,193.643,557.5,20
6634,176.929,661.643,20
6635,148.643,683.5,20
6636,65.071,673.214,20
6637,104.929,646.214,20
6638,76.643,615.357,20
6639,75.357,599.929,20
6640,79.214,576.786,20
6641,81.786,581.929,20
6642,99.786,588.357,20
6643,36.786,607.643,20
6644,35.5,530.5,20
6645,2.071,509.929,20
6646,31.643,482.929,20
6647,115.214,495.786,20
6648,138.357,470.071,20
6649,104.929,454.643,20
6650,72.786,449.5,20
6651,40.643,426.357,20
6652,14.929,394.214,20
6653,35.5,378.786,20
6654,84.357,383.929,20
6655,92.071,371.071,20
6656,97.214,338.929,20
6657,120.357,319.643,20
6658,124.214,377.5,20
6659,130.643,400.643,20
6660,155.071,435.357,20
6661,173.071,403.214,20
6662,179.5,418.643,20
6663,223.214,506.071,20
6664,241.214,506.071,20
6665,16.214,324.786,20
6666,45.786,309.357,20
6667,62.5,297.786,20
6668,66.357,275.929,20
6669,79.214,299.071,20
6670,116.5,275.929,20
6671,106.214,297.786,20
6672,121.643,254.071,20
6673,152.5,282.357,20
6674,167.929,302.929,20
6675,205.214,305.5,20
6676,47.071,236.071,20
6677,44.5,224.5,20
6678,63.786,192.357,20
6679,8.5,209.071,20
6680,4.643,229.643,20
6681,25.214,248.929,20
6682,794.071,403.214,20
6683,947.071,422.5,20
6684,1033.214,431.5,20
6685,381.357,184.643,20
6686,578.071,131.929,20
6687,903.357,689.929,20
6688,161.5,723.357,20
